iter	Passed	Remaining
3204	25649	54381
3205	25658	54373
3206	25665	54363
3207	25672	54354
3208	25679	54343
3209	25686	54334
3210	25693	54324
3211	25701	54315
3212	25708	54305
3213	25715	54295
3214	25723	54286
3215	25730	54276
3216	25737	54267
3217	25746	54260
3218	25753	54250
3219	25763	54246
3220	25772	54240
3221	25779	54231
3222	25786	54221
3223	25794	54212
3224	25801	54203
3225	25808	54192
3226	25816	54184
3227	25823	54175
3228	25831	54166
3229	25838	54157
3230	25845	54147
3231	25854	54140
3232	25861	54130
3233	25868	54120
3234	25875	54110
3235	25883	54101
3236	25890	54091
3237	25897	54083
3238	25905	54073
3239	25912	54065
3240	25920	54056
3241	25927	54046
3242	25935	54038
3243	25944	54032
3244	25952	54024
3245	25960	54016
3246	25968	54008
3247	25977	54001
3248	25985	53995
3249	25996	53991
3250	26003	53982
3251	26011	53974
3252	26018	53965
3253	26026	53957
3254	26034	53949
3255	26043	53941
3256	26051	53933
3257	26059	53925
3258	26066	53916
3259	26073	53906
3260	26080	53897
3261	26088	53888
3262	26095	53877
3263	26102	53867
3264	26109	53857
3265	26116	53848
3266	26123	53838
3267	26131	53829
3268	26138	53820
3269	26147	53814
3270	26156	53807
3271	26164	53799
3272	26171	53790
3273	26178	53780
3274	26185	53771
3275	26193	53761
3276	26201	53754
3277	26209	53745
3278	26218	53739
3279	26227	53734
3280	26235	53726
3281	26243	53718
3282	26251	53710
3283	26259	53701
3284	26266	53693
3285	26274	53684
3286	26282	53675
3287	26289	53667
3288	26296	53655
3289	26303	53647
3290	26311	53638
3291	26319	53629
3292	26326	53619
3293	26333	53610
3294	26343	53607
3295	26352	53599
3296	26359	53590
3297	26366	53580
3298	26374	53572
3299	26381	53562
3300	26388	53553
3301	26396	53543
3302	26403	53534
3303	26411	53526
3304	26418	53517
3305	26425	53507
3306	26438	53508
3307	26447	53502
3308	26455	53494
3309	26463	53487
3310	26470	53477
3311	26478	53469
3312	26486	53460
3313	26494	53452
3314	26501	53442
3315	26509	53433
3316	26515	53422
3317	26522	53413
3318	26530	53404
3319	26538	53397
3320	26546	53387
3321	26553	53379
3322	26560	53368
3323	26567	53359
3324	26575	53350
3325	26583	53342
3326	26590	53332
3327	26597	53322
3328	26604	53313
3329	26610	53301
3330	26618	53292
3331	26626	53284
3332	26635	53279
3333	26643	53270
3334	26650	53261
3335	26658	53253
3336	26665	53243
3337	26674	53236
3338	26682	53229
3339	26691	53223
3340	26699	53214
3341	26708	53208
3342	26715	53199
3343	26723	53191
3344	26732	53185
3345	26740	53177
3346	26746	53165
3347	26753	53155
3348	26761	53146
3349	26768	53137
3350	26775	53128
3351	26783	53119
3352	26791	53110
3353	26797	53098
3354	26804	53090
3355	26812	53080
3356	26818	53069
3357	26825	53059
3358	26833	53051
3359	26840	53042
3360	26848	53033
3361	26855	53024
3362	26861	53012
3363	26868	53003
3364	26876	52993
3365	26882	52982
3366	26889	52973
3367	26898	52965
3368	26907	52961
3369	26917	52956
3370	26926	52950
3371	26935	52944
3372	26943	52935
3373	26950	52927
3374	26958	52918
3375	26965	52909
3376	26972	52899
3377	26980	52890
3378	26986	52879
3379	26994	52870
3380	27002	52861
3381	27008	52850
3382	27015	52841
3383	27022	52830
3384	27030	52822
3385	27038	52815
3386	27046	52806
3387	27053	52797
3388	27060	52786
3389	27067	52777
3390	27073	52766
3391	27081	52757
3392	27088	52748
3393	27096	52739
3394	27103	52730
3395	27111	52721
3396	27118	52711
3397	27129	52709
3398	27137	52703
3399	27146	52696
3400	27154	52689
3401	27164	52683
3402	27172	52675
3403	27179	52666
3404	27186	52656
3405	27194	52647
3406	27201	52638
3407	27208	52629
3408	27215	52618
3409	27223	52611
3410	27231	52602
3411	27238	52593
3412	27246	52585
3413	27253	52575
3414	27261	52566
3415	27268	52557
3416	27274	52546
3417	27281	52536
3418	27289	52526
3419	27297	52519
3420	27304	52510
3421	27313	52503
3422	27321	52496
3423	27330	52489
3424	27339	52483
3425	27347	52476
3426	27357	52471
3427	27366	52465
3428	27374	52457
3429	27383	52451
3430	27390	52441
3431	27398	52433
3432	27405	52424
3433	27413	52415
3434	27421	52408
3435	27429	52400
3436	27437	52392
3437	27444	52381
3438	27451	52372
3439	27464	52373
3440	27472	52366
3441	27480	52359
3442	27490	52353
3443	27498	52346
3444	27505	52336
3445	27513	52329
3446	27522	52322
3447	27531	52316
3448	27539	52308
3449	27547	52300
3450	27555	52291
3451	27562	52283
3452	27570	52274
3453	27577	52264
3454	27584	52254
3455	27592	52246
3456	27600	52239
3457	27610	52234
3458	27619	52228
3459	27626	52219
3460	27633	52208
3461	27640	52200
3462	27648	52191
3463	27655	52182
3464	27663	52173
3465	27671	52164
3466	27678	52155
3467	27685	52146
3468	27693	52137
3469	27699	52125
3470	27706	52115
3471	27716	52112
3472	27724	52104
3473	27731	52094
3474	27738	52084
3475	27745	52074
3476	27751	52062
3477	27758	52053
3478	27765	52043
3479	27773	52034
3480	27780	52024
3481	27787	52015
3482	27794	52006
3483	27802	51998
3484	27813	51995
3485	27821	51987
3486	27828	51977
3487	27835	51968
3488	27842	51958
3489	27851	51951
3490	27859	51945
3491	27867	51936
3492	27875	51928
3493	27883	51921
3494	27891	51913
3495	27898	51902
3496	27908	51897
3497	27915	51888
3498	27922	51879
3499	27929	51869
3500	27936	51859
3501	27944	51851
3502	27952	51843
3503	27959	51834
3504	27966	51824
3505	27974	51815
3506	27980	51804
3507	27987	51795
3508	27995	51786
3509	28001	51774
3510	28009	51767
3511	28017	51758
3512	28024	51749
3513	28031	51739
3514	28038	51730
3515	28045	51720
3516	28053	51711
3517	28061	51704
3518	28069	51696
3519	28078	51690
3520	28086	51681
3521	28093	51672
3522	28101	51663
3523	28111	51660
3524	28119	51651
3525	28126	51642
3526	28134	51634
3527	28142	51626
3528	28149	51616
3529	28157	51608
3530	28164	51598
3531	28171	51589
3532	28178	51579
3533	28186	51570
3534	28192	51560
3535	28199	51550
3536	28208	51543
3537	28215	51535
3538	28223	51526
3539	28231	51518
3540	28238	51509
3541	28246	51500
3542	28253	51491
3543	28260	51481
3544	28267	51472
3545	28275	51463
3546	28283	51455
3547	28291	51447
3548	28300	51441
3549	28310	51437
3550	28318	51428
3551	28325	51419
3552	28333	51411
3553	28340	51401
3554	28347	51392
3555	28354	51382
3556	28362	51373
3557	28369	51365
3558	28377	51356
3559	28384	51347
3560	28391	51338
3561	28402	51334
3562	28410	51326
3563	28417	51318
3564	28425	51309
3565	28432	51299
3566	28439	51290
3567	28447	51282
3568	28455	51273
3569	28462	51263
3570	28469	51254
3571	28476	51245
3572	28483	51235
3573	28491	51227
3574	28501	51223
3575	28509	51214
3576	28517	51206
3577	28525	51198
3578	28534	51192
3579	28542	51184
3580	28550	51176
3581	28558	51169
3582	28566	51160
3583	28573	51152
3584	28581	51143
3585	28588	51133
3586	28598	51128
3587	28605	51119
3588	28612	51110
3589	28620	51101
3590	28627	51093
3591	28635	51084
3592	28642	51075
3593	28650	51066
3594	28658	51059
3595	28666	51051
3596	28674	51042
3597	28681	51034
3598	28690	51027
3599	28698	51019
3600	28706	51011
3601	28713	51002
3602	28721	50993
3603	28728	50984
3604	28735	50975
3605	28743	50966
3606	28751	50959
3607	28759	50950
3608	28767	50943
3609	28776	50936
3610	28784	50929
3611	28796	50927
3612	28804	50919
3613	28812	50911
3614	28820	50903
3615	28827	50894
3616	28835	50885
3617	28842	50876
3618	28849	50868
3619	28860	50864
3620	28868	50856
3621	28875	50847
3622	28882	50837
3623	28894	50835
3624	28902	50828
3625	28909	50819
3626	28917	50810
3627	28924	50801
3628	28932	50792
3629	28940	50784
3630	28947	50775
3631	28955	50767
3632	28962	50758
3633	28969	50749
3634	28977	50740
3635	28985	50732
3636	28994	50726
3637	29003	50720
3638	29012	50713
3639	29019	50704
3640	29025	50693
3641	29034	50685
3642	29041	50677
3643	29048	50666
3644	29055	50657
3645	29063	50649
3646	29071	50641
3647	29078	50632
3648	29088	50627
3649	29095	50618
3650	29103	50610
3651	29111	50601
3652	29118	50592
3653	29125	50582
3654	29132	50573
3655	29139	50564
3656	29146	50554
3657	29154	50545
3658	29161	50536
3659	29169	50528
3660	29176	50519
3661	29189	50518
3662	29196	50510
3663	29204	50502
3664	29211	50493
3665	29219	50484
3666	29227	50476
3667	29235	50469
3668	29245	50463
3669	29253	50456
3670	29261	50448
3671	29269	50439
3672	29276	50430
3673	29286	50425
3674	29293	50417
3675	29301	50408
3676	29309	50400
3677	29316	50390
3678	29323	50380
3679	29330	50371
3680	29337	50361
3681	29344	50352
3682	29352	50344
3683	29359	50334
3684	29366	50324
3685	29373	50315
3686	29385	50314
3687	29392	50304
3688	29400	50296
3689	29407	50287
3690	29414	50278
3691	29422	50269
3692	29429	50260
3693	29437	50251
3694	29444	50242
3695	29451	50233
3696	29459	50225
3697	29468	50219
3698	29480	50218
3699	29488	50210
3700	29496	50201
3701	29504	50193
3702	29511	50184
3703	29518	50175
3704	29525	50166
3705	29532	50155
3706	29540	50147
3707	29548	50139
3708	29555	50130
3709	29562	50120
3710	29569	50110
3711	29579	50106
3712	29587	50098
3713	29594	50089
3714	29602	50081
3715	29609	50071
3716	29616	50062
3717	29624	50053
3718	29631	50044
3719	29638	50034
3720	29645	50025
3721	29652	50015
3722	29659	50006
3723	29666	49996
3724	29674	49988
3725	29682	49980
3726	29689	49971
3727	29701	49970
3728	29709	49962
3729	29717	49954
3730	29724	49944
3731	29732	49937
3732	29740	49928
3733	29747	49919
3734	29755	49910
3735	29762	49901
3736	29770	49894
3737	29779	49886
3738	29786	49878
3739	29794	49869
3740	29801	49859
3741	29808	49851
3742	29816	49842
3743	29823	49833
3744	29830	49823
3745	29838	49815
3746	29846	49807
3747	29853	49798
3748	29861	49790
3749	29872	49786
3750	29880	49779
3751	29887	49769
3752	29895	49761
3753	29902	49752
3754	29909	49743
3755	29917	49734
3756	29924	49725
3757	29934	49720
3758	29943	49715
3759	29951	49707
3760	29959	49698
3761	29970	49696
3762	29978	49688
3763	29986	49679
3764	29993	49670
3765	30000	49661
3766	30008	49652
3767	30015	49643
3768	30022	49634
3769	30029	49624
3770	30037	49616
3771	30045	49608
3772	30052	49599
3773	30059	49589
3774	30068	49582
3775	30076	49575
3776	30084	49566
3777	30091	49557
3778	30098	49548
3779	30106	49539
3780	30113	49530
3781	30120	49521
3782	30127	49512
3783	30134	49502
3784	30141	49492
3785	30148	49483
3786	30156	49474
3787	30165	49469
3788	30175	49464
3789	30184	49457
3790	30191	49448
3791	30199	49440
3792	30206	49431
3793	30214	49422
3794	30221	49414
3795	30229	49405
3796	30236	49395
3797	30243	49385
3798	30250	49377
3799	30257	49367
3800	30266	49360
3801	30274	49352
3802	30281	49344
3803	30288	49333
3804	30295	49324
3805	30302	49315
3806	30310	49307
3807	30317	49297
3808	30325	49289
3809	30333	49281
3810	30340	49272
3811	30348	49264
3812	30355	49255
3813	30367	49254
3814	30375	49245
3815	30382	49236
3816	30390	49228
3817	30399	49222
3818	30408	49215
3819	30415	49206
3820	30423	49199
3821	30431	49190
3822	30439	49182
3823	30445	49171
3824	30453	49163
3825	30462	49157
3826	30472	49151
3827	30479	49142
3828	30487	49135
3829	30495	49127
3830	30503	49119
3831	30511	49111
3832	30518	49102
3833	30526	49093
3834	30533	49084
3835	30540	49075
3836	30548	49066
3837	30555	49057
3838	30565	49052
3839	30573	49044
3840	30579	49034
3841	30587	49025
3842	30595	49018
3843	30602	49009
3844	30610	48999
3845	30617	48990
3846	30624	48981
3847	30632	48974
3848	30640	48966
3849	30648	48958
3850	30658	48952
3851	30666	48945
3852	30673	48935
3853	30680	48926
3854	30688	48918
3855	30694	48908
3856	30702	48899
3857	30709	48890
3858	30717	48882
3859	30724	48872
3860	30732	48864
3861	30739	48855
3862	30747	48847
3863	30759	48845
3864	30766	48835
3865	30773	48827
3866	30781	48818
3867	30788	48809
3868	30795	48800
3869	30804	48793
3870	30812	48786
3871	30820	48777
3872	30827	48768
3873	30834	48759
3874	30842	48750
3875	30849	48741
3876	30859	48737
3877	30868	48729
3878	30876	48723
3879	30884	48714
3880	30892	48706
3881	30900	48698
3882	30907	48688
3883	30914	48679
3884	30921	48670
3885	30928	48661
3886	30936	48652
3887	30943	48643
3888	30951	48636
3889	30958	48626
3890	30965	48617
3891	30973	48608
3892	30980	48599
3893	30988	48591
3894	30996	48583
3895	31003	48574
3896	31010	48565
3897	31017	48555
3898	31025	48547
3899	31032	48538
3900	31040	48529
3901	31050	48525
3902	31058	48516
3903	31065	48507
3904	31072	48498
3905	31079	48488
3906	31086	48479
3907	31094	48471
3908	31102	48463
3909	31112	48458
3910	31119	48448
3911	31127	48441
3912	31135	48433
3913	31142	48424
3914	31152	48420
3915	31160	48411
3916	31168	48403
3917	31176	48395
3918	31183	48387
3919	31190	48377
3920	31198	48369
3921	31204	48358
3922	31212	48349
3923	31219	48341
3924	31226	48332
3925	31234	48323
3926	31241	48314
3927	31250	48307
3928	31256	48297
3929	31265	48289
3930	31272	48280
3931	31280	48273
3932	31287	48264
3933	31295	48255
3934	31302	48246
3935	31309	48236
3936	31317	48229
3937	31326	48222
3938	31334	48215
3939	31342	48207
3940	31351	48200
3941	31359	48192
3942	31366	48183
3943	31373	48174
3944	31380	48164
3945	31388	48156
3946	31395	48147
3947	31403	48138
3948	31410	48129
3949	31417	48120
3950	31424	48111
3951	31431	48101
3952	31443	48100
3953	31450	48091
3954	31458	48082
3955	31465	48073
3956	31473	48065
3957	31481	48056
3958	31488	48047
3959	31495	48038
3960	31502	48029
3961	31509	48020
3962	31517	48011
3963	31524	48002
3964	31531	47993
3965	31539	47985
3966	31547	47976
3967	31555	47969
3968	31565	47964
3969	31573	47957
3970	31581	47949
3971	31589	47941
3972	31597	47932
3973	31604	47923
3974	31611	47914
3975	31619	47905
3976	31626	47897
3977	31634	47888
3978	31644	47884
3979	31652	47875
3980	31659	47867
3981	31667	47858
3982	31674	47850
3983	31682	47841
3984	31689	47833
3985	31697	47824
3986	31704	47815
3987	31711	47806
3988	31718	47796
3989	31726	47787
3990	31733	47778
3991	31741	47771
3992	31749	47763
3993	31756	47753
3994	31763	47744
3995	31771	47736
3996	31781	47731
3997	31791	47726
3998	31800	47720
3999	31808	47713
4000	31816	47704
4001	31824	47696
4002	31831	47687
4003	31844	47686
4004	31851	47677
4005	31857	47667
4006	31864	47658
4007	31872	47649
4008	31879	47639
4009	31886	47630
4010	31893	47622
4011	31901	47614
4012	31908	47604
4013	31916	47595
4014	31923	47587
4015	31929	47576
4016	31938	47570
4017	31946	47561
4018	31954	47553
4019	31961	47545
4020	31968	47536
4021	31976	47528
4022	31984	47519
4023	31992	47511
4024	31999	47502
4025	32007	47494
4026	32015	47487
4027	32024	47480
4028	32037	47479
4029	32044	47470
4030	32052	47462
4031	32060	47454
4032	32067	47445
4033	32075	47436
4034	32082	47427
4035	32089	47419
4036	32097	47410
4037	32104	47401
4038	32111	47392
4039	32118	47383
4040	32126	47374
4041	32136	47369
4042	32143	47361
4043	32150	47351
4044	32157	47342
4045	32165	47333
4046	32172	47324
4047	32180	47316
4048	32187	47307
4049	32193	47297
4050	32201	47288
4051	32208	47279
4052	32215	47270
4053	32223	47262
4054	32232	47255
4055	32239	47247
4056	32246	47236
4057	32255	47230
4058	32264	47223
4059	32273	47218
4060	32282	47211
4061	32290	47203
4062	32298	47195
4063	32305	47186
4064	32312	47176
4065	32319	47167
4066	32330	47163
4067	32338	47156
4068	32345	47147
4069	32353	47139
4070	32359	47128
4071	32368	47121
4072	32375	47112
4073	32382	47103
4074	32390	47095
4075	32397	47086
4076	32404	47076
4077	32411	47068
4078	32419	47059
4079	32428	47053
4080	32435	47044
4081	32442	47035
4082	32450	47026
4083	32457	47017
4084	32468	47013
4085	32477	47007
4086	32486	47000
4087	32495	46994
4088	32503	46987
4089	32512	46979
4090	32520	46971
4091	32528	46965
4092	32536	46956
4093	32544	46948
4094	32551	46939
4095	32559	46931
4096	32568	46924
4097	32576	46916
4098	32582	46907
4099	32590	46898
4100	32597	46889
4101	32605	46881
4102	32612	46872
4103	32621	46865
4104	32628	46856
4105	32635	46847
4106	32643	46838
4107	32650	46830
4108	32658	46821
4109	32665	46813
4110	32673	46805
4111	32681	46796
4112	32689	46788
4113	32696	46779
4114	32704	46771
4115	32712	46763
4116	32723	46760
4117	32732	46753
4118	32741	46747
4119	32748	46738
4120	32755	46728
4121	32763	46720
4122	32770	46712
4123	32778	46704
4124	32786	46695
4125	32793	46686
4126	32801	46678
4127	32808	46669
4128	32816	46660
4129	32824	46653
4130	32832	46645
4131	32839	46636
4132	32847	46628
4133	32854	46619
4134	32861	46609
4135	32868	46601
4136	32876	46592
4137	32883	46583
4138	32891	46575
4139	32898	46566
4140	32905	46557
4141	32915	46552
4142	32923	46543
4143	32930	46535
4144	32937	46526
4145	32945	46517
4146	32953	46510
4147	32962	46503
4148	32972	46498
4149	32980	46489
4150	32987	46481
4151	32995	46473
4152	33003	46464
4153	33013	46459
4154	33019	46450
4155	33027	46441
4156	33035	46433
4157	33042	46424
4158	33049	46416
4159	33057	46407
4160	33064	46399
4161	33072	46390
4162	33079	46381
4163	33086	46372
4164	33094	46363
4165	33101	46354
4166	33109	46347
4167	33117	46339
4168	33125	46330
4169	33133	46322
4170	33139	46312
4171	33147	46304
4172	33154	46295
4173	33161	46286
4174	33169	46277
4175	33176	46268
4176	33185	46262
4177	33194	46255
4178	33203	46249
4179	33211	46241
4180	33219	46234
4181	33227	46226
4182	33235	46218
4183	33243	46210
4184	33252	46203
4185	33259	46195
4186	33266	46185
4187	33273	46176
4188	33281	46168
4189	33288	46159
4190	33295	46149
4191	33303	46141
4192	33316	46140
4193	33323	46131
4194	33329	46121
4195	33337	46112
4196	33344	46103
4197	33351	46094
4198	33358	46085
4199	33365	46076
4200	33372	46066
4201	33379	46057
4202	33386	46048
4203	33393	46039
4204	33401	46031
4205	33410	46025
4206	33419	46017
4207	33428	46011
4208	33437	46005
4209	33445	45997
4210	33454	45990
4211	33461	45982
4212	33469	45973
4213	33476	45964
4214	33484	45956
4215	33492	45948
4216	33498	45938
4217	33508	45932
4218	33515	45924
4219	33522	45915
4220	33530	45906
4221	33538	45898
4222	33545	45890
4223	33553	45881
4224	33560	45872
4225	33567	45863
4226	33575	45855
4227	33582	45846
4228	33589	45837
4229	33597	45828
4230	33606	45822
4231	33614	45815
4232	33622	45806
4233	33629	45797
4234	33636	45788
4235	33643	45779
4236	33652	45772
4237	33660	45765
4238	33669	45758
4239	33677	45750
4240	33685	45742
4241	33693	45734
4242	33702	45728
4243	33710	45719
4244	33717	45710
4245	33724	45701
4246	33733	45695
4247	33741	45687
4248	33749	45679
4249	33756	45670
4250	33764	45662
4251	33772	45654
4252	33780	45646
4253	33787	45638
4254	33796	45631
4255	33804	45623
4256	33812	45616
4257	33820	45607
4258	33827	45598
4259	33834	45589
4260	33842	45580
4261	33849	45572
4262	33858	45565
4263	33865	45556
4264	33874	45550
4265	33883	45543
4266	33895	45541
4267	33904	45534
4268	33912	45525
4269	33918	45516
4270	33926	45507
4271	33934	45499
4272	33941	45491
4273	33949	45482
4274	33955	45473
4275	33963	45464
4276	33971	45456
4277	33978	45448
4278	33986	45440
4279	34000	45440
4280	34008	45432
4281	34015	45423
4282	34023	45414
4283	34030	45405
4284	34037	45396
4285	34045	45388
4286	34052	45379
4287	34060	45371
4288	34067	45362
4289	34074	45353
4290	34082	45344
4291	34091	45338
4292	34099	45330
4293	34107	45323
4294	34114	45314
4295	34122	45305
4296	34131	45299
4297	34138	45290
4298	34147	45283
4299	34154	45274
4300	34162	45267
4301	34170	45259
4302	34178	45250
4303	34184	45240
4304	34194	45234
4305	34201	45226
4306	34209	45217
4307	34216	45209
4308	34223	45200
4309	34231	45192
4310	34238	45183
4311	34245	45173
4312	34252	45164
4313	34260	45156
4314	34267	45146
4315	34274	45138
4316	34281	45129
4317	34289	45121
4318	34298	45114
4319	34305	45105
4320	34312	45095
4321	34319	45087
4322	34327	45078
4323	34334	45070
4324	34341	45061
4325	34349	45052
4326	34355	45043
4327	34364	45035
4328	34373	45029
4329	34382	45023
4330	34390	45015
4331	34399	45008
4332	34407	45000
4333	34414	44991
4334	34421	44982
4335	34429	44974
4336	34437	44966
4337	34444	44957
4338	34452	44948
4339	34459	44940
4340	34467	44932
4341	34475	44924
4342	34485	44918
4343	34493	44911
4344	34500	44902
4345	34506	44891
4346	34513	44882
4347	34520	44873
4348	34527	44864
4349	34535	44856
4350	34542	44847
4351	34550	44839
4352	34557	44830
4353	34564	44821
4354	34571	44812
4355	34578	44803
4356	34588	44797
4357	34596	44790
4358	34605	44783
4359	34613	44775
4360	34621	44767
4361	34628	44758
4362	34636	44750
4363	34643	44741
4364	34651	44733
4365	34657	44723
4366	34665	44714
4367	34672	44705
4368	34684	44703
4369	34692	44694
4370	34699	44686
4371	34709	44681
4372	34718	44674
4373	34726	44666
4374	34733	44657
4375	34741	44649
4376	34747	44638
4377	34754	44630
4378	34762	44622
4379	34771	44615
4380	34779	44607
4381	34787	44600
4382	34796	44593
4383	34805	44586
4384	34813	44578
4385	34822	44572
4386	34831	44565
4387	34840	44558
4388	34848	44550
4389	34856	44542
4390	34863	44534
4391	34871	44526
4392	34882	44522
4393	34889	44513
4394	34897	44505
4395	34905	44497
4396	34912	44488
4397	34919	44479
4398	34927	44470
4399	34934	44462
4400	34942	44453
4401	34949	44445
4402	34957	44437
4403	34965	44429
4404	34972	44420
4405	34981	44413
4406	34987	44403
4407	34995	44395
4408	35002	44386
4409	35010	44378
4410	35018	44369
4411	35025	44361
4412	35032	44352
4413	35040	44343
4414	35046	44334
4415	35053	44324
4416	35061	44317
4417	35070	44310
4418	35080	44305
4419	35088	44297
4420	35096	44288
4421	35106	44283
4422	35114	44275
4423	35121	44266
4424	35128	44258
4425	35136	44250
4426	35144	44241
4427	35151	44233
4428	35159	44225
4429	35166	44216
4430	35174	44208
4431	35182	44200
4432	35189	44191
4433	35197	44183
4434	35205	44174
4435	35211	44165
4436	35218	44156
4437	35225	44147
4438	35232	44137
4439	35239	44128
4440	35246	44119
4441	35254	44111
4442	35261	44102
4443	35269	44094
4444	35278	44088
4445	35286	44080
4446	35294	44072
4447	35303	44066
4448	35312	44059
4449	35320	44051
4450	35328	44043
4451	35337	44037
4452	35345	44028
4453	35356	44025
4454	35363	44016
4455	35373	44010
4456	35381	44002
4457	35388	43993
4458	35397	43986
4459	35404	43978
4460	35412	43970
4461	35420	43962
4462	35428	43953
4463	35435	43944
4464	35441	43935
4465	35449	43927
4466	35456	43918
4467	35465	43910
4468	35473	43903
4469	35481	43894
4470	35487	43885
4471	35495	43877
4472	35504	43870
4473	35512	43862
4474	35519	43853
4475	35527	43845
4476	35536	43838
4477	35544	43831
4478	35553	43824
4479	35562	43817
4480	35569	43809
4481	35577	43801
4482	35584	43792
4483	35592	43784
4484	35599	43775
4485	35610	43771
4486	35618	43762
4487	35625	43754
4488	35633	43745
4489	35640	43737
4490	35647	43728
4491	35654	43719
4492	35665	43715
4493	35674	43707
4494	35681	43699
4495	35689	43691
4496	35697	43682
4497	35706	43676
4498	35715	43670
4499	35724	43662
4500	35731	43654
4501	35740	43646
4502	35747	43638
4503	35755	43630
4504	35764	43624
4505	35772	43616
4506	35780	43608
4507	35789	43601
4508	35797	43593
4509	35806	43587
4510	35813	43577
4511	35821	43570
4512	35829	43561
4513	35835	43552
4514	35842	43543
4515	35850	43534
4516	35857	43525
4517	35865	43518
4518	35873	43510
4519	35881	43501
4520	35887	43492
4521	35895	43483
4522	35902	43475
4523	35909	43466
4524	35917	43457
4525	35924	43449
4526	35931	43440
4527	35938	43431
4528	35946	43423
4529	35953	43414
4530	35962	43407
4531	35970	43399
4532	35977	43390
4533	35984	43381
4534	35991	43372
4535	36000	43365
4536	36011	43360
4537	36019	43353
4538	36030	43349
4539	36038	43341
4540	36045	43332
4541	36055	43327
4542	36063	43318
4543	36071	43310
4544	36078	43302
4545	36086	43293
4546	36093	43284
4547	36100	43275
4548	36107	43266
4549	36114	43258
4550	36122	43249
4551	36130	43241
4552	36137	43233
4553	36145	43225
4554	36155	43219
4555	36164	43212
4556	36171	43204
4557	36179	43196
4558	36186	43187
4559	36193	43177
4560	36200	43169
4561	36208	43161
4562	36215	43152
4563	36222	43143
4564	36229	43134
4565	36237	43126
4566	36246	43119
4567	36256	43113
4568	36266	43108
4569	36273	43099
4570	36281	43091
4571	36289	43084
4572	36297	43076
4573	36304	43067
4574	36312	43058
4575	36319	43050
4576	36327	43041
4577	36334	43032
4578	36341	43023
4579	36350	43017
4580	36357	43008
4581	36365	43000
4582	36372	42991
4583	36380	42983
4584	36387	42974
4585	36395	42966
4586	36402	42957
4587	36409	42948
4588	36417	42940
4589	36423	42930
4590	36430	42921
4591	36437	42912
4592	36444	42903
4593	36453	42896
4594	36461	42888
4595	36467	42878
4596	36474	42869
4597	36484	42863
4598	36493	42857
4599	36501	42849
4600	36508	42840
4601	36515	42832
4602	36524	42824
4603	36532	42816
4604	36539	42807
4605	36548	42801
4606	36555	42792
4607	36563	42784
4608	36570	42775
4609	36577	42766
4610	36585	42758
4611	36592	42749
4612	36600	42741
4613	36607	42732
4614	36614	42723
4615	36621	42714
4616	36629	42706
4617	36637	42698
4618	36644	42689
4619	36653	42682
4620	36660	42674
4621	36670	42668
4622	36677	42659
4623	36685	42651
4624	36692	42643
4625	36700	42635
4626	36709	42628
4627	36718	42621
4628	36726	42614
4629	36734	42605
4630	36743	42599
4631	36751	42591
4632	36759	42583
4633	36767	42574
4634	36774	42565
4635	36781	42557
4636	36789	42549
4637	36796	42540
4638	36802	42530
4639	36809	42521
4640	36817	42513
4641	36824	42504
4642	36831	42495
4643	36840	42488
4644	36848	42480
4645	36856	42472
4646	36863	42464
4647	36871	42456
4648	36879	42448
4649	36887	42439
4650	36893	42430
4651	36901	42422
4652	36908	42413
4653	36916	42405
4654	36924	42397
4655	36931	42388
4656	36939	42380
4657	36950	42376
4658	36958	42368
4659	36966	42360
4660	36974	42352
4661	36982	42344
4662	36989	42336
4663	36996	42327
4664	37004	42318
4665	37011	42310
4666	37019	42302
4667	37026	42293
4668	37033	42284
4669	37047	42283
4670	37055	42275
4671	37063	42267
4672	37070	42259
4673	37079	42251
4674	37087	42244
4675	37095	42236
4676	37103	42228
4677	37110	42219
4678	37117	42210
4679	37124	42201
4680	37132	42193
4681	37139	42184
4682	37147	42176
4683	37154	42167
4684	37161	42158
4685	37168	42149
4686	37176	42141
4687	37184	42133
4688	37192	42125
4689	37199	42116
4690	37206	42107
4691	37213	42099
4692	37221	42090
4693	37228	42081
4694	37234	42072
4695	37242	42063
4696	37249	42055
4697	37257	42046
4698	37264	42038
4699	37272	42030
4700	37279	42021
4701	37287	42013
4702	37294	42004
4703	37301	41996
4704	37309	41987
4705	37316	41979
4706	37324	41971
4707	37332	41962
4708	37339	41954
4709	37347	41946
4710	37354	41937
4711	37361	41928
4712	37369	41920
4713	37377	41912
4714	37384	41904
4715	37392	41895
4716	37401	41889
4717	37410	41883
4718	37418	41874
4719	37427	41868
4720	37436	41861
4721	37446	41855
4722	37456	41849
4723	37463	41841
4724	37471	41832
4725	37478	41823
4726	37484	41814
4727	37492	41806
4728	37498	41796
4729	37505	41787
4730	37513	41779
4731	37520	41770
4732	37527	41761
4733	37534	41752
4734	37542	41744
4735	37549	41736
4736	37557	41727
4737	37564	41718
4738	37571	41709
4739	37578	41701
4740	37585	41692
4741	37593	41684
4742	37600	41675
4743	37607	41666
4744	37614	41657
4745	37621	41648
4746	37628	41639
4747	37637	41633
4748	37648	41628
4749	37656	41620
4750	37665	41613
4751	37674	41607
4752	37681	41598
4753	37688	41589
4754	37695	41580
4755	37703	41572
4756	37710	41563
4757	37717	41554
