iter	MAE	RMSE
2248	0.3151546138	0.5001048093
2249	0.3151426834	0.5000724283
2250	0.315141162	0.500071059
2251	0.3151324716	0.500054973
2252	0.315128894	0.500042644
2253	0.3151287988	0.499984864
2254	0.3151238321	0.4999768307
2255	0.3151158421	0.499953247
2256	0.3150993576	0.4999172809
2257	0.3150990008	0.4999109872
2258	0.3150786336	0.4998896651
2259	0.3150623905	0.499870436
2260	0.3150550471	0.4998517611
2261	0.3150538677	0.4998505328
2262	0.3150514041	0.4998430901
2263	0.3150381173	0.4998261515
2264	0.31502646	0.499811836
2265	0.3150198808	0.4997901858
2266	0.3150155994	0.4997786194
2267	0.3150104162	0.4997592985
2268	0.3149996167	0.4997447964
2269	0.3149991809	0.4996824208
2270	0.3149971376	0.4996750403
2271	0.3149871495	0.4996591838
2272	0.3149868814	0.4996532649
2273	0.3149696622	0.4996121171
2274	0.3149516806	0.4995771701
2275	0.314941271	0.4995604285
2276	0.3149336978	0.499551272
2277	0.314926224	0.4995424498
2278	0.3149246559	0.4995406056
2279	0.3149156383	0.4995255025
2280	0.3149050821	0.4995081673
2281	0.3148970762	0.4994959294
2282	0.3148829129	0.4994731558
2283	0.3148733614	0.4994608711
2284	0.3148716151	0.4994538103
2285	0.3148673405	0.4994433848
2286	0.3148657511	0.4994366149
2287	0.3148518723	0.4994159517
2288	0.3148408579	0.499389334
2289	0.3148348405	0.4993760443
2290	0.3148250108	0.4993641498
2291	0.31481413	0.4993420922
2292	0.3148047282	0.4993230556
2293	0.314798397	0.499295093
2294	0.3147784417	0.499279864
2295	0.31476408	0.4992508826
2296	0.3147474847	0.4992321745
2297	0.3147297662	0.499214244
2298	0.3147185996	0.4991834601
2299	0.3147111865	0.4991666852
2300	0.3147026762	0.4991527689
2301	0.3147011529	0.4991446166
2302	0.3146873094	0.4991342695
2303	0.3146785731	0.4990212292
2304	0.3146748164	0.4989976804
2305	0.3146718096	0.498992422
2306	0.3146630464	0.4989802982
2307	0.3146556524	0.4989666139
2308	0.3146444497	0.4989484228
2309	0.3146441536	0.4989386579
2310	0.3146344769	0.4989160679
2311	0.3146249019	0.4986174729
2312	0.3146159598	0.4986016061
2313	0.3146121382	0.4985903078
2314	0.3146030071	0.498293707
2315	0.3145944841	0.4980067538
2316	0.3145850604	0.4979957085
2317	0.3145742632	0.4979770795
2318	0.3145607344	0.4977969058
2319	0.314556408	0.4977909321
2320	0.3145436332	0.4976738648
2321	0.3145350615	0.4976642274
2322	0.3145265599	0.4975519017
2323	0.3145168072	0.4975246266
2324	0.3145123534	0.4975116848
2325	0.3145109589	0.4975053396
2326	0.3145063746	0.4975002309
2327	0.3144971664	0.4973962926
2328	0.3144850966	0.4973892631
2329	0.314481424	0.4973708263
2330	0.3144739837	0.4973549093
2331	0.3144670666	0.4970651139
2332	0.314457398	0.4970511811
2333	0.3144555883	0.4970107321
2334	0.3144467721	0.4969956221
2335	0.3144381639	0.4969853542
2336	0.3144300913	0.4969710832
2337	0.3144257156	0.4966906217
2338	0.3144219356	0.4964190657
2339	0.3144086242	0.496387111
2340	0.3144023993	0.4963604654
2341	0.314395556	0.4963456237
2342	0.3143823042	0.4963262086
2343	0.3143747822	0.4962266616
2344	0.3143746176	0.4961243006
2345	0.3143652637	0.496112153
2346	0.3143545601	0.4960991183
2347	0.3143454951	0.4960856821
2348	0.3143440793	0.4960768431
2349	0.3143328278	0.4960577772
2350	0.3143155694	0.4957845113
2351	0.3143120833	0.4957698061
2352	0.3143055323	0.4957646421
2353	0.3142945451	0.4957463856
2354	0.3142894179	0.4957432013
2355	0.3142794942	0.4957186259
2356	0.3142755318	0.4956952317
2357	0.3142733858	0.4956773569
2358	0.3142668905	0.4956560847
2359	0.3142672178	0.495653866
2360	0.3142608453	0.4956340363
2361	0.3142595045	0.4956328516
2362	0.3142425852	0.4956217286
2363	0.3142329963	0.4955978755
2364	0.3142257518	0.4955874701
2365	0.3142173478	0.495574912
2366	0.3142081671	0.4955235481
2367	0.3142056304	0.4955161144
2368	0.3141939878	0.4954930252
2369	0.3141873485	0.4954712599
2370	0.3141805884	0.4954589369
2371	0.3141711759	0.4954411158
2372	0.3141557003	0.495421547
2373	0.314151968	0.4954176714
2374	0.3141477283	0.4953985226
2375	0.3141394138	0.4953793887
2376	0.3141360445	0.4953746244
2377	0.3141259318	0.4953453294
2378	0.3141118344	0.4953197488
2379	0.3141073082	0.4952994081
2380	0.3141044973	0.4951703528
2381	0.3141024284	0.495152918
2382	0.3141016796	0.4951518236
2383	0.3140984261	0.495138942
2384	0.314086676	0.4951209468
2385	0.3140772952	0.4951011753
2386	0.3140684419	0.4950884543
2387	0.3140620914	0.4950672664
2388	0.3140438085	0.4950509656
2389	0.3140379937	0.4949475425
2390	0.3140325531	0.4948528796
2391	0.3140007177	0.4948188537
2392	0.3140009215	0.4947176545
2393	0.313989062	0.4947037126
2394	0.3139835087	0.4946911095
2395	0.3139831296	0.49469087
2396	0.3139774644	0.4946827411
2397	0.313969723	0.494583683
2398	0.313965586	0.494579556
2399	0.3139651994	0.4945793226
2400	0.3139561364	0.4945521664
2401	0.3139523215	0.4942927044
2402	0.3139483447	0.4942252808
2403	0.3139423522	0.494215217
2404	0.3139366445	0.4941255556
2405	0.3139216101	0.4938648079
2406	0.3139132624	0.4938531223
2407	0.313911372	0.4938364712
2408	0.3138976259	0.493804007
2409	0.3138881094	0.4937862625
2410	0.3138842891	0.4937637674
2411	0.3138764115	0.4937520699
2412	0.3138586008	0.4934168343
2413	0.3138481192	0.4934027471
2414	0.3138442636	0.4933845641
2415	0.3138363518	0.4933719969
2416	0.3138287181	0.4933619104
2417	0.3138204267	0.4933459455
2418	0.3138148448	0.49333545
2419	0.3138129589	0.4933192275
2420	0.3138119832	0.4933135054
2421	0.3138031337	0.4932262399
2422	0.3137939882	0.4932024564
2423	0.3137886566	0.4931774919
2424	0.3137816548	0.4931615155
2425	0.3137691624	0.4931352316
2426	0.3137634326	0.4931130647
2427	0.3137402861	0.4930909154
2428	0.3137315897	0.4930788666
2429	0.3137220813	0.4930554249
2430	0.3137147785	0.493041868
2431	0.3137106907	0.4930194892
2432	0.3137094787	0.4930185534
2433	0.3137012609	0.4929938276
2434	0.3136819221	0.4929751589
2435	0.3136793374	0.4929604115
2436	0.3136690735	0.4929419345
2437	0.3136639719	0.492919087
2438	0.3136592273	0.492910949
2439	0.3136433757	0.4928925599
2440	0.313638801	0.4928830819
2441	0.3136378618	0.492877557
2442	0.3136369376	0.4928722572
2443	0.3136315682	0.4928563498
2444	0.3136245735	0.4928433023
2445	0.3136180855	0.4928315769
2446	0.3136151738	0.4928248395
2447	0.3136098429	0.4927997552
2448	0.3136072926	0.4927397674
2449	0.3136000242	0.4927258253
2450	0.3135901337	0.492700268
2451	0.3135806476	0.4926760187
2452	0.3135613489	0.4926539653
2453	0.3135454429	0.4926322103
2454	0.3135317423	0.4923787534
2455	0.3135240348	0.4923573885
2456	0.3135174426	0.4923485637
2457	0.3135147005	0.4923289738
2458	0.3135139366	0.4923238692
2459	0.3135080944	0.4923023813
2460	0.3135050358	0.4922989909
2461	0.3134988647	0.4922892875
2462	0.3134950886	0.4922817864
2463	0.3134862762	0.4922724881
2464	0.3134712662	0.4919472971
2465	0.3134643383	0.4919324657
2466	0.3134607391	0.4919216796
2467	0.3134607091	0.4919142799
2468	0.3134563777	0.4918944232
2469	0.313450456	0.4918793113
2470	0.3134379639	0.4918639154
2471	0.3134240618	0.4918465751
2472	0.3134093214	0.4918259162
2473	0.3134071869	0.4918215363
2474	0.3134030368	0.4918077718
2475	0.3133995845	0.4918008872
2476	0.3133901348	0.491784107
2477	0.3133849721	0.491775839
2478	0.3133774793	0.4917562596
2479	0.3133502261	0.4917261874
2480	0.3133480373	0.4917197061
2481	0.3133412912	0.4917070462
2482	0.3133398221	0.4917059558
2483	0.3133340033	0.4916900417
2484	0.3133308611	0.4916727716
2485	0.3133183129	0.4914260213
2486	0.3132948339	0.4914110943
2487	0.3132947603	0.4914019239
2488	0.3132874058	0.4913158609
2489	0.313281838	0.4910727814
2490	0.3132682349	0.491045074
2491	0.313258722	0.491033192
2492	0.3132488827	0.491006254
2493	0.3132458608	0.4909910703
2494	0.3132426482	0.4909827218
2495	0.313239048	0.490954113
2496	0.3132307443	0.4909422328
2497	0.3132283347	0.4909392094
2498	0.313226792	0.4908548596
2499	0.3132251424	0.4908424315
2500	0.3132189817	0.4908244935
2501	0.3132166234	0.4908092714
2502	0.3132058334	0.4907884303
2503	0.3131995317	0.4907790148
2504	0.3131895918	0.4907668201
2505	0.3131701786	0.4907434087
2506	0.3131691436	0.4907423646
2507	0.313166037	0.4907344806
2508	0.3131615977	0.490704396
2509	0.3131606932	0.4907036685
2510	0.3131530165	0.4906895247
2511	0.3131480031	0.490674625
2512	0.313146287	0.4906639204
2513	0.3131438307	0.4906616327
2514	0.3131371299	0.4905799686
2515	0.313130345	0.4905677463
2516	0.3131218194	0.4905466038
2517	0.3131147876	0.4905312446
2518	0.3131126889	0.4905169341
2519	0.3131087439	0.4904388158
2520	0.3130993488	0.4904268429
2521	0.3130958233	0.4904029711
2522	0.3130829204	0.4903844002
2523	0.313076581	0.4903747918
2524	0.3130571782	0.490351244
2525	0.313053269	0.4903319423
2526	0.3130491262	0.4903277326
2527	0.3130278779	0.4903150988
2528	0.3130230519	0.490078947
2529	0.3130188476	0.4900741123
2530	0.3130117546	0.4899940315
2531	0.3130071523	0.48998481
2532	0.3130041814	0.489975557
2533	0.3130029983	0.4899745447
2534	0.3129944459	0.4899591023
2535	0.3129892571	0.4899438061
2536	0.3129862878	0.4899398951
2537	0.3129817073	0.4899276292
2538	0.3129805532	0.4899169503
2539	0.3129658793	0.4898824018
2540	0.3129608522	0.4898675428
2541	0.3129462579	0.489550645
2542	0.312942996	0.4895255527
2543	0.312938248	0.4895112841
2544	0.312933023	0.489498044
2545	0.3129249582	0.4894833271
2546	0.3129229923	0.4894699875
2547	0.312918311	0.4894493205
2548	0.3129058562	0.4894251464
2549	0.3129016069	0.4894140443
2550	0.312892986	0.4894027418
2551	0.3128926015	0.4894025181
2552	0.3128818085	0.4893830997
2553	0.3128759063	0.4893703036
2554	0.3128695333	0.489326484
2555	0.3128612508	0.4893111137
2556	0.3128419641	0.4892914086
2557	0.3128345603	0.4892134888
2558	0.3128308349	0.4892089821
2559	0.3128189871	0.4891765126
2560	0.3128136652	0.4891700903
2561	0.3128139003	0.489161308
2562	0.3127998586	0.4888516914
2563	0.3127928056	0.4888380687
2564	0.3127887122	0.4888282418
2565	0.3127816065	0.4888121702
2566	0.3127666134	0.4887993303
2567	0.3127587004	0.4887856986
2568	0.3127589386	0.4887772419
2569	0.3127507667	0.4887548674
2570	0.3127497911	0.4887485714
2571	0.3127469743	0.4887417149
2572	0.3127422775	0.4887243609
2573	0.3127350602	0.4887045184
2574	0.312730806	0.4886908411
2575	0.3127304177	0.4886906227
2576	0.3127300365	0.4886904097
2577	0.3127258089	0.4886779554
2578	0.312714745	0.4886671104
2579	0.3127019964	0.4886363187
2580	0.3127005752	0.4886300089
2581	0.312693404	0.4886230412
2582	0.3126771315	0.4885864675
2583	0.3126757269	0.4885767381
2584	0.3126642362	0.4885598789
2585	0.3126562711	0.4885493301
2586	0.3126527178	0.488540411
2587	0.3126509955	0.4885390199
2588	0.3126478051	0.48852223
2589	0.3126425434	0.4885101813
2590	0.3126311119	0.4884784405
2591	0.31262265	0.4884415664
2592	0.3126176063	0.4884295043
2593	0.3126109046	0.4884210702
2594	0.3126087026	0.4884185944
2595	0.3126007916	0.4884080792
2596	0.3125921484	0.4883946702
2597	0.3125832693	0.4883806307
2598	0.3125744816	0.4883067826
2599	0.3125612171	0.4880073004
2600	0.3125496642	0.4877909502
2601	0.3125468282	0.4877743635
2602	0.31254232	0.4877610151
2603	0.3125376862	0.4877484977
2604	0.3125329688	0.4876782511
2605	0.3125309738	0.4876624615
2606	0.3125339686	0.4876427784
2607	0.3125148023	0.487630969
2608	0.3125102221	0.4876195135
2609	0.3125046221	0.4876110646
2610	0.312496403	0.487599747
2611	0.3124955203	0.4875990753
2612	0.3124875225	0.4875920392
2613	0.3124839511	0.4875787321
2614	0.3124827133	0.487577301
2615	0.3124695762	0.4875568878
2616	0.3124692094	0.4875566844
2617	0.3124604407	0.4875398487
2618	0.3124588575	0.4875251888
2619	0.312452781	0.4875013599
2620	0.3124515317	0.4875005422
2621	0.3124370477	0.487463224
2622	0.3124241169	0.4874501306
2623	0.3124113647	0.4874255477
2624	0.3124110251	0.4874253493
2625	0.3124066113	0.4874089344
2626	0.3123956372	0.4873972733
2627	0.312390146	0.4873865276
2628	0.312388188	0.487385219
2629	0.3123809122	0.4873628883
2630	0.3123754115	0.487355217
2631	0.3123629749	0.487068514
2632	0.3123603729	0.4870473935
2633	0.3123517562	0.4870202374
2634	0.3123467408	0.4870037456
2635	0.3123379693	0.4869872313
2636	0.3123354616	0.4869855286
2637	0.312330573	0.4869770343
2638	0.3123172385	0.4869589596
2639	0.3123131134	0.4869396036
2640	0.3123107209	0.4869274026
2641	0.3122992808	0.4869178668
2642	0.3122906979	0.4869028994
2643	0.3122680462	0.4868835263
2644	0.3122645538	0.4868783013
2645	0.312263462	0.4868775214
2646	0.3122499475	0.486853557
2647	0.3122344349	0.4868361031
2648	0.3122263869	0.4867617537
2649	0.3122202685	0.4867379892
2650	0.3122137646	0.486669059
2651	0.3122094652	0.4866554555
2652	0.3121921257	0.486633417
2653	0.3121855117	0.4866270377
2654	0.3121681926	0.4866039255
2655	0.3121592211	0.4865878533
2656	0.3121546118	0.4865734414
2657	0.312148754	0.486561507
2658	0.3121425551	0.486553189
2659	0.3121219991	0.4865373134
2660	0.3121113997	0.4865115224
2661	0.3121033651	0.4864966154
2662	0.3120969	0.4864808096
2663	0.3120952	0.4864710632
2664	0.3120886694	0.4864508898
2665	0.3120734636	0.4864293139
2666	0.3120650926	0.4864134555
2667	0.3120573809	0.486385055
2668	0.3120448676	0.48610603
2669	0.312039748	0.4860956536
2670	0.3120369038	0.4860832967
2671	0.3120313416	0.4860714419
2672	0.3120191935	0.4860379158
2673	0.3120116469	0.4860284418
2674	0.312009293	0.4860208908
2675	0.3120050572	0.4860168931
2676	0.3119990605	0.4860044829
2677	0.3119935783	0.4859954857
2678	0.3119827092	0.4859848478
2679	0.3119708544	0.4857139131
2680	0.3119608736	0.485696415
2681	0.3119591069	0.4856929816
2682	0.3119582729	0.4856923051
2683	0.311947385	0.4856700713
2684	0.3119294081	0.4856300059
2685	0.3119233989	0.4855638747
2686	0.3119160346	0.4855542908
2687	0.3119123218	0.4855477138
2688	0.3119007355	0.4855311274
2689	0.3118999713	0.4855284529
2690	0.3118945869	0.4855183441
2691	0.3118939182	0.4855131996
2692	0.3118884901	0.4854488228
2693	0.3118867683	0.485442022
2694	0.3118810919	0.4853791995
2695	0.3118718176	0.4853144937
2696	0.3118572663	0.4852953966
2697	0.3118547982	0.4850526588
2698	0.3118508544	0.4850392392
2699	0.3118488259	0.4848040973
2700	0.3118449302	0.4847751177
2701	0.3118411868	0.4847669751
2702	0.3118418025	0.4847395122
2703	0.3118350143	0.4846769253
2704	0.3118278242	0.4846677363
2705	0.3118272972	0.4846476429
2706	0.311822541	0.4845996398
2707	0.3118189562	0.4845827377
2708	0.3118174707	0.4845792437
2709	0.3118125287	0.484569611
2710	0.3118020349	0.4845306166
2711	0.3117975155	0.4845199554
2712	0.311795848	0.4845168004
2713	0.3117866828	0.484506135
2714	0.3117833295	0.4844927307
2715	0.3117842549	0.4844765063
2716	0.3117807504	0.4844651003
2717	0.3117758025	0.4844550021
2718	0.3117719554	0.4844412237
2719	0.3117640299	0.4844309692
2720	0.3117616875	0.4844255238
2721	0.3117505983	0.4844054518
2722	0.3117461838	0.4844014793
2723	0.3117368078	0.4843379335
2724	0.3117327863	0.4842797477
2725	0.3117320225	0.4842752924
2726	0.3117247495	0.4842649525
2727	0.3117222623	0.4842573497
2728	0.3117179984	0.4842437225
2729	0.311714078	0.4842262416
2730	0.3117049584	0.4842172511
2731	0.3117029022	0.4842129141
2732	0.3116960968	0.4842038502
2733	0.3116934022	0.4841875943
2734	0.3116865367	0.4841785347
2735	0.3116813256	0.484167311
2736	0.3116779204	0.4841648078
2737	0.3116726776	0.4841496254
2738	0.3116678778	0.4841382228
2739	0.3116637372	0.4841229694
2740	0.3116598264	0.484117176
2741	0.3116584032	0.4841142105
2742	0.3116516289	0.4841057268
2743	0.3116448552	0.4840962979
2744	0.3116388453	0.4840709509
2745	0.3116346915	0.4838428469
2746	0.3116291091	0.4838206063
2747	0.3116247961	0.4838146404
2748	0.3116210329	0.4838070977
2749	0.3116093023	0.4837839547
2750	0.3116079438	0.4837813481
2751	0.3116063115	0.4837783437
2752	0.3116022581	0.4837730742
2753	0.3116008033	0.4837612998
2754	0.3115995849	0.4837458341
2755	0.3115892801	0.4837184758
2756	0.3115759789	0.4836732817
2757	0.3115707645	0.4836645264
2758	0.3115679413	0.4836611547
2759	0.3115661774	0.4836500313
2760	0.3115615182	0.4836293719
2761	0.3115603618	0.4836282516
2762	0.3115431253	0.4836107641
2763	0.3115246456	0.4835755161
2764	0.311521766	0.483559219
2765	0.311520444	0.4835483796
2766	0.3115167288	0.4835353131
2767	0.3115076012	0.4835103459
2768	0.3115068982	0.4835016839
2769	0.311502202	0.4834908316
2770	0.3114896828	0.483256138
2771	0.3114785928	0.4830280502
2772	0.31147279	0.4829713526
2773	0.3114598342	0.4829593451
2774	0.3114506787	0.4829455342
2775	0.3114366505	0.4829219282
2776	0.3114229691	0.4829053381
2777	0.3114130795	0.4828963428
2778	0.3114022398	0.482879338
2779	0.3113967662	0.4828650846
2780	0.3113930382	0.4828286224
2781	0.3113859634	0.4828189895
2782	0.3113846445	0.4828077998
2783	0.3113809543	0.4828028679
2784	0.3113790245	0.4827896777
2785	0.3113715015	0.4827777755
2786	0.3113693014	0.4827435509
2787	0.3113608425	0.4827288713
2788	0.3113450063	0.4827185382
2789	0.3113314951	0.4826969845
2790	0.3113278296	0.4826857366
2791	0.3113236231	0.4826714843
2792	0.3113198344	0.4826620409
2793	0.3113085311	0.4823952189
2794	0.3113032881	0.4823729041
2795	0.3112928006	0.4821497398
2796	0.3112835655	0.4819355617
2797	0.3112790139	0.481922964
2798	0.3112780787	0.4819223398
2799	0.311275166	0.4819144971
2800	0.3112703672	0.4818929599
2801	0.311256729	0.4818698363
2802	0.3112529369	0.4816556862
2803	0.3112527578	0.481651386
2804	0.3112428919	0.4816375308
2805	0.3112340442	0.4816270745
2806	0.3112248731	0.4816079839
2807	0.3112233756	0.4816071119
2808	0.3112182629	0.4815934623
2809	0.31121803	0.4815881602
2810	0.3112065835	0.4813288857
2811	0.3112003357	0.4813145644
2812	0.3111841199	0.4812779259
2813	0.3111818971	0.4812755047
2814	0.311174367	0.4812602076
2815	0.3111728658	0.4812290883
2816	0.3111651377	0.481216539
2817	0.3111623319	0.4810507954
2818	0.3111505875	0.4810396287
2819	0.3111501824	0.4810348712
2820	0.3111458387	0.4810253624
2821	0.3111407777	0.4809682147
2822	0.3111309318	0.4809475027
2823	0.3111247199	0.4809378698
2824	0.3111218796	0.480932118
2825	0.3111184866	0.4809242067
2826	0.3111182779	0.4809192502
2827	0.3111167784	0.4809119372
2828	0.311115831	0.4808832216
2829	0.3111126932	0.4808708076
2830	0.3111116716	0.4808645428
2831	0.3111071066	0.480852464
2832	0.3111042385	0.4808329701
2833	0.3111033798	0.4808248005
2834	0.3111010803	0.4808139578
2835	0.3111001827	0.480721957
2836	0.31109148	0.4807140094
2837	0.3110802097	0.4806829584
2838	0.311076177	0.4806708056
2839	0.3110657509	0.4806585457
2840	0.3110660048	0.4806541963
2841	0.3110631158	0.4806363874
2842	0.3110556827	0.4806232849
2843	0.3110508677	0.4805677021
2844	0.3110498749	0.480565299
2845	0.3110438397	0.4805088674
2846	0.3110309165	0.4804910539
2847	0.3110263371	0.48048416
2848	0.3110150212	0.480472485
2849	0.3110078868	0.4804520226
2850	0.3110008447	0.4804010579
2851	0.3109886551	0.4803836525
2852	0.3109848295	0.4803812156
2853	0.310973809	0.4803403163
2854	0.3109671427	0.4803320568
2855	0.3109629311	0.480324624
2856	0.3109574774	0.480315505
2857	0.3109569911	0.4802293056
2858	0.3109476169	0.4802108173
2859	0.3109369172	0.4802002436
2860	0.3109314049	0.4801880318
2861	0.3109202091	0.4801715501
2862	0.3109142022	0.4801640304
2863	0.3109101248	0.4801549866
2864	0.3109065198	0.4801506883
2865	0.3109022579	0.4799330104
2866	0.3108982546	0.47991514
2867	0.3108955707	0.4799030852
2868	0.3108873904	0.4798820038
2869	0.3108856712	0.4798806401
2870	0.3108810975	0.4798592901
2871	0.3108735619	0.4798453054
2872	0.3108672637	0.479824501
2873	0.3108662481	0.4797019007
2874	0.3108575955	0.4796587183
2875	0.3108558797	0.4796575098
2876	0.3108462089	0.4796472034
2877	0.3108299942	0.4796237601
2878	0.3108143488	0.4796035984
2879	0.3108064735	0.4795934042
2880	0.3107979857	0.479578299
2881	0.3107958732	0.4795733442
2882	0.3107806554	0.4795499333
2883	0.3107787203	0.479543407
2884	0.310774271	0.4795281501
2885	0.3107726853	0.4795244151
2886	0.3107617034	0.4795105707
2887	0.3107567508	0.4794981664
2888	0.310742869	0.4794847719
2889	0.3107360328	0.4794794356
2890	0.3107304672	0.4794705096
2891	0.3107238718	0.479458856
2892	0.3107154789	0.4794396741
2893	0.3107053852	0.4794272044
2894	0.3107050671	0.4794270307
2895	0.3106926633	0.4794077853
2896	0.3106822456	0.4793871377
2897	0.310678415	0.4793784406
2898	0.3106705108	0.4793649379
2899	0.3106603455	0.4793452437
2900	0.310658192	0.4793363179
2901	0.310657101	0.4793342212
2902	0.3106559817	0.4793320356
2903	0.3106529647	0.4793235904
2904	0.310651897	0.47926436
2905	0.3106490816	0.479254885
2906	0.3106408534	0.479233795
2907	0.3106333077	0.4792230993
2908	0.3106226812	0.4792128602
2909	0.3106128182	0.4792005044
2910	0.3106094684	0.4791839633
2911	0.3106072991	0.4791802117
2912	0.3105982742	0.479166402
2913	0.310593036	0.4791475103
2914	0.3105850598	0.47909255
2915	0.3105832719	0.4790837974
2916	0.3105820277	0.479073544
2917	0.3105813632	0.4789614698
2918	0.3105746524	0.4789435992
2919	0.3105688305	0.4789356475
2920	0.3105675985	0.4789329883
2921	0.3105663406	0.4789290529
2922	0.3105607537	0.4789244098
2923	0.3105605365	0.4789201894
2924	0.3105593284	0.4789176248
2925	0.3105553752	0.4788979486
2926	0.310550913	0.4788474981
2927	0.3105484126	0.4788318327
2928	0.3105374747	0.4788189242
2929	0.3105288063	0.4788064465
2930	0.3105230601	0.4787867174
2931	0.3105045544	0.4785153739
2932	0.3104958717	0.4785015961
2933	0.3104840588	0.4784723056
2934	0.3104833044	0.4784717574
2935	0.3104788011	0.4784604302
2936	0.310470791	0.4784480597
2937	0.3104631626	0.4784386796
2938	0.3104558348	0.4784291764
2939	0.3104480144	0.4784175214
2940	0.3104472803	0.4783930551
2941	0.310441125	0.4783716011
2942	0.3104331119	0.4783578623
2943	0.3104278761	0.4783492924
2944	0.3104264789	0.4783171252
2945	0.3104255492	0.4783162155
2946	0.310424985	0.4782728094
2947	0.3104157055	0.4782621815
2948	0.3104105983	0.4782540127
2949	0.3104078143	0.478249651
2950	0.3104008277	0.4782281529
2951	0.3103948895	0.4782137576
2952	0.3103818488	0.4782017304
2953	0.3103761326	0.4781925137
2954	0.3103706746	0.478176343
2955	0.3103691052	0.4781744245
2956	0.3103665274	0.4781611155
2957	0.3103614833	0.4781510321
2958	0.3103503545	0.4781411917
2959	0.3103487435	0.4781171576
2960	0.3103426675	0.4781078126
2961	0.3103423768	0.4781076598
2962	0.3103360015	0.4780945951
2963	0.310332772	0.4780842991
2964	0.3103268805	0.4780632153
2965	0.3103164203	0.4780276011
2966	0.3103156889	0.4780270453
2967	0.3103092018	0.4780148645
2968	0.3103044619	0.4780057172
2969	0.3103013142	0.4779902691
2970	0.3102991476	0.4779885646
2971	0.3102919287	0.4779805713
2972	0.3102892042	0.4779669105
2973	0.3102787854	0.4779563841
2974	0.3102665754	0.4779420689
2975	0.3102635398	0.4779320966
2976	0.3102498174	0.4779143751
2977	0.3102458297	0.4779057285
2978	0.3102430988	0.4779000762
2979	0.3102376019	0.4778892483
2980	0.310233392	0.4778838933
2981	0.3102292172	0.4778547138
2982	0.3102265329	0.4778492737
2983	0.3102193006	0.4778391068
2984	0.3102161276	0.4778358365
2985	0.3102117733	0.4778152528
2986	0.3102059491	0.4778068747
2987	0.3102036955	0.4777944158
2988	0.3101953671	0.4777842065
2989	0.3101798959	0.4777669062
2990	0.3101791943	0.4777660551
2991	0.3101779224	0.4777652399
2992	0.3101653878	0.4777535412
2993	0.3101607944	0.4777503915
2994	0.3101556096	0.4777396154
2995	0.310147233	0.4777297412
2996	0.310146489	0.4777263862
2997	0.3101367202	0.4777161252
2998	0.3101257232	0.4776931852
2999	0.3101257958	0.4776723554
3000	0.3101196438	0.4776618304
3001	0.3101180141	0.4776605804
3002	0.3101145478	0.4776522899
3003	0.3101121322	0.4776460285
3004	0.3101033662	0.4775941078
3005	0.3101012227	0.477582203
3006	0.3100947792	0.4775622537
3007	0.3100851401	0.4775365595
3008	0.3100778662	0.4774864246
3009	0.3100735812	0.4774814095
3010	0.3100655322	0.4774737992
3011	0.3100657568	0.4774700876
3012	0.3100587923	0.4774610159
3013	0.3100511982	0.4774453076
3014	0.3100424208	0.4774284932
3015	0.3100362995	0.4774166417
3016	0.3100306502	0.4773667327
3017	0.3100286799	0.4773552804
3018	0.3100265131	0.4773425819
3019	0.3100178922	0.4773315283
3020	0.310016689	0.4773240637
3021	0.3100059649	0.4773148547
3022	0.3100045415	0.4773137405
3023	0.3099967009	0.4773001692
3024	0.3099959332	0.4772876274
3025	0.3099934684	0.4772776322
3026	0.3099893159	0.4772635297
3027	0.3099717533	0.4770001513
3028	0.30996814	0.4769947716
3029	0.3099654699	0.4769894429
3030	0.3099562814	0.4769780492
3031	0.30994661	0.4769531015
3032	0.3099386779	0.4769431176
3033	0.3099351218	0.4769308364
3034	0.309931786	0.4769281682
3035	0.3099306878	0.4769185949
3036	0.3099275999	0.4769142986
3037	0.3099244876	0.476906564
3038	0.3099181467	0.4768979042
3039	0.3099149899	0.4768846277
3040	0.3099071511	0.4768678295
3041	0.3098979559	0.476856805
3042	0.3098907109	0.4768486955
3043	0.3098817998	0.4768254879
3044	0.3098744229	0.4768159721
3045	0.3098735263	0.4768064932
3046	0.3098699778	0.4767918342
3047	0.3098623092	0.4767780888
3048	0.3098596517	0.4767650159
3049	0.3098529011	0.4767528011
3050	0.3098518341	0.4767441427
3051	0.3098428244	0.4767251858
3052	0.3098343235	0.4767094931
3053	0.3098269727	0.4766980279
3054	0.3098203886	0.4766509129
3055	0.3098139092	0.4766400231
3056	0.3098097566	0.4766314548
3057	0.3098054103	0.476623516
3058	0.3098007734	0.4766168312
3059	0.3097965766	0.4766070489
3060	0.3097907905	0.4765955603
3061	0.3097823239	0.476581622
3062	0.3097723838	0.4765637584
3063	0.3097690507	0.4765536197
3064	0.3097663399	0.4765446755
3065	0.3097604216	0.4765312389
3066	0.3097550744	0.4765139278
3067	0.3097485601	0.4764961044
3068	0.3097323446	0.4764834303
3069	0.309724565	0.4764674063
3070	0.309718971	0.4764521364
3071	0.3097149036	0.4764411574
3072	0.3097120394	0.4764374643
3073	0.3097042318	0.4764264264
3074	0.3097018433	0.4764095539
3075	0.3096921117	0.4763981234
3076	0.3096853827	0.476385994
3077	0.3096825561	0.4763819732
3078	0.309677701	0.4763750992
3079	0.3096660209	0.476360266
3080	0.3096599452	0.4763453151
3081	0.3096571888	0.4763090389
